0.0,0.0,0
0.3033991271617575,-1.1614074232566218,0
0.5982083404547124,-2.3248690242362717,0
0.8906031442734921,-3.48889383262593,0
1.1936080903036803,-4.650353461061872,0
1.5123096604799036,-5.808008917297518,0
1.8367284984844197,-6.964207913085606,0
2.1575169146553943,-8.121163964043115,0
2.474257747974022,-9.279027840649562,0
2.7887489544243635,-10.43743891080733,0
3.102788089643977,-11.59603630221092,0
3.418083432008261,-12.754473314819766,0
3.7350108267805946,-13.912607905707311,0
4.052925716148839,-15.070455368108608,0
4.371157439711195,-16.228034918654075,0
4.6890353370658735,-17.385365854043435,0
5.005705949614161,-18.542796315564527,0
5.319717220719664,-19.70175025553177,0
5.6349633204684855,-20.86164012546996,0
5.995697906786766,-22.00541172636289,0
6.4742496542342405,-23.100121668397627,0
7.1182930211603885,-24.11492181503177,0
7.865458671999837,-25.05241658017284,0
8.852349065022015,-25.691291474207887,0
10.029969959713789,-25.97670663771809,0
11.20487050016117,-25.90789484673381,0
12.129607184225195,-25.179338100381145,0
12.948923595654389,-24.28063114291929,0
13.766219858810263,-23.41364131404145,0
14.626770274902333,-22.5805329668184,0
15.654706669886412,-21.97540752017329,0
16.834654538383937,-21.776901569487706,0
17.945365127671874,-22.149975794755537,0
18.970683416899277,-22.77679369444684,0
20.02260657046358,-23.35757639443312,0
21.117193445994303,-23.85079419415085,0
22.24867961484933,-24.24661610568304,0
23.411300728455814,-24.535211061043363,0
24.59876085820181,-24.706944722499493,0
25.79877705419753,-24.7543980294605,0
26.995293261238697,-24.67154857002081,0
28.1721944130518,-24.45239539084551,0
29.31336111962148,-24.09094450462818,0
30.40049018102326,-23.5847369833675,0
31.41513139010993,-22.945801877223797,0
32.359958741005016,-22.20648021471552,0
33.21895773446754,-21.372380129224013,0
33.96858303393196,-20.43851802785671,0
34.61518197249662,-19.424497195655544,0
35.18658695683601,-18.36776243804097,0
35.65550044315577,-17.269675893832872,0
35.988556596050806,-16.113675630031075,0
36.311950226822205,-14.957103431266288,0
36.658695186261134,-13.809251419110716,0
37.02391349287309,-12.664310966672248,0
37.328581558197165,-11.503551944553848,0
37.599691221465456,-10.334481649707794,0
37.87789566468625,-9.166992963614929,0
