0.0,0.0,0
-0.2428405566695882,-0.3765121895943794,0
-0.4856639049958007,-0.753035134403379,0
-0.7284709412465178,-1.1295682966662486,0
-0.9712630098235738,-1.5061109593687003,0
-1.2140410966216315,-1.8826623158696223,0
-1.4568064564157437,-2.259221649154727,0
-1.699560164727355,-2.635788331836468,0
-1.942303476331504,-3.0123616469005565,0
-2.1850373771228666,-3.388940787705896,0
-2.427763121876482,-3.765525126864953,0
-2.670481875740605,-4.142113947363439,0
-2.913194624609913,-4.518706442560258,0
-3.155902712886212,-4.895301985067874,0
-3.3986071264641797,-5.271899857871989,0
-3.641309120118867,-5.648499254331517,0
-3.8840097693717337,-6.025099547058925,0
-4.126710328997804,-6.401700108666695,0
-4.369411784891756,-6.778300042886945,0
-4.612115302201857,-7.154898722332158,0
-4.854822135703118,-7.531495340361234,0
-5.097533360917012,-7.908089359213452,0
-5.340250142991781,-8.2846799722477,0
-5.582973647075696,-8.661266462449689,0
-5.8257049486902,-9.037848112805104,0
-6.068445212983536,-9.414424116672848,0
-6.311195605103973,-9.790993936292184,0
-6.55395720057297,-10.167556854648824,0
-6.796729909763719,-10.544112782115958,0
-7.039513105288726,-10.92066234608112,0
-7.282305711626504,-11.29720608430503,0
-7.525107011762767,-11.673744444921631,0
-7.76791610942962,-12.050277965691658,0
-8.010732287612761,-12.42680727400263,0
-8.253554560417514,-12.80333281798849,0
-8.496382121202782,-13.179855225036754,0
-8.739214163327464,-13.556374853654578,0
-8.982049790523696,-13.932892420856268,0
-9.224888196150369,-14.309408374775767,0
-9.467728573566376,-14.685923342800592,0
-9.71057002650386,-15.062437683437905,0
-9.953411748321702,-15.438952024075205,0
-10.196252842752012,-15.81546690247325,0
-10.439092592780517,-16.191982856392745,0
-10.681929922885717,-16.568500423594433,0
-10.924764295306908,-16.94502014183904,0
-11.167594634522612,-17.32154245926052,0
-11.410420133891757,-17.69806800324638,0
-11.653239986773215,-18.07459731155735,0
-11.89605338652592,-18.45113083232738,0
-12.138859436881962,-18.827669192943983,0
-12.38165742082705,-19.20421293116789,0
-12.624446262839728,-19.58076249513305,0
-12.86722533553245,-19.95731842260019,0
-13.109993653010578,-20.33388134095682,0
-13.352750498259784,-20.7104516983369,0
-13.595494885385392,-21.087030032501136,0
-13.8382260973731,-21.463616881210275,0
-14.08094323795504,-21.840212871851836,0
-14.323645410863309,-22.216818362932973,0
-14.566331899083597,-22.593434071467986,0
-14.809001806348016,-22.97006044559082,0
-15.051654236388712,-23.346698023062213,0
-15.294288472191356,-23.723347252016094,0
-15.53690352786127,-24.100008849466786,0
-15.77949859675737,-24.47668317392143,0
-16.022072872238546,-24.85337085276755,0
-16.264625547663726,-25.230072423765865,0
-16.507155726765006,-25.606788424677127,0
-16.749662602901296,-25.983519303635266,0
-16.992145279804703,-26.36026559840101,0
-17.234602950834145,-26.73702793636189,0
-17.47703471972174,-27.113806855278614,0
-17.719439869453176,-27.490602803285157,0
-17.96181741413377,-27.867416407769003,0
-18.204166636749225,-28.24424802723733,0
-18.446486551404853,-28.62109837870445,0
-18.68877653071316,-28.997967999931063,0
-18.931035499152664,-29.37485724942435,0
-19.173262739709077,-29.75176675457181,0
-19.41545744574128,-30.12869714276098,0
-19.657618631354623,-30.5056488621258,0
-19.899745579534784,-30.882622360800195,0
-20.14183739401388,-31.259618355798484,0
-20.383893357777616,-31.636637205627828,0
-20.62591239530451,-32.01367953767575,0
-20.86789468584816,-32.39074544156901,0
-21.109841753063943,-32.767833662532595,0
